sample_id,t_1_score,t_1_s_sel,t_1_s_cond,t_1_s_agg,t_1_s_nest,t_1_s_oth
train.5945,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.5946,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.5951,0,0.3333333333333333,1.0,0.0,1.0,1.0
train.5952,0,0.3333333333333333,1.0,0.0,1.0,1.0
train.5955,0,1.0,0.4,0.0,0.0,1.0
train.5956,0,1.0,0.4,0.0,0.0,1.0
train.5959,0,1.0,0.0,1.0,0.0,1.0
train.5960,0,1.0,0.0,1.0,0.0,1.0
train.5963,0,1.0,0.0,1.0,0.0,1.0
train.5964,0,1.0,0.0,1.0,0.0,1.0
train.5965,0,1.0,0.45,1.0,0.0,1.0
train.5977,0,0.0,1.0,1.0,1.0,1.0
train.5978,0,1.0,0.5,1.0,1.0,1.0
train.5982,0,1.0,0.5,1.0,1.0,1.0
train.5985,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.5986,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.5988,1,1.0,1.0,1.0,1.0,0.5
train.5998,0,1.0,0.0,0.0,1.0,1.0
train.6001,1,1.0,1.0,1.0,1.0,1.0
train.6003,0,1.0,0.5,1.0,1.0,1.0
train.6004,0,1.0,0.5,1.0,1.0,1.0
train.6005,0,1.0,0.5,1.0,1.0,1.0
train.6006,0,1.0,0.3333333333333333,1.0,0.0,1.0
train.6009,0,1.0,0.75,1.0,1.0,1.0
train.6010,0,1.0,0.75,1.0,1.0,1.0
train.6013,1,0.6666666666666666,1.0,1.0,1.0,1.0
train.6014,0,0.0,1.0,0.0,1.0,1.0
train.6017,1,1.0,0.0,0.0,0.0,0.5
train.6018,0,1.0,0.0,0.0,0.0,0.5
train.6019,0,0.6666666666666666,0.5,1.0,1.0,0.5
train.6020,0,0.6666666666666666,0.5,1.0,1.0,0.5
train.6023,0,1.0,0.3333333333333333,1.0,0.5,1.0
train.6024,0,1.0,0.3333333333333333,1.0,0.5,1.0
train.6025,0,1.0,0.75,1.0,0.0,1.0
train.6026,0,1.0,0.75,1.0,0.0,1.0
train.6027,0,1.0,0.5333333333333333,1.0,0.5,1.0
train.6028,0,1.0,0.5333333333333333,1.0,0.5,1.0
train.6029,0,0.3333333333333333,1.0,1.0,1.0,1.0
train.6031,0,0.8,0.5,0.0,1.0,1.0
train.6059,0,1.0,1.0,0.0,1.0,1.0
train.6060,0,1.0,1.0,0.0,1.0,1.0
train.6065,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.6066,1,1.0,1.0,1.0,1.0,1.0
train.6071,0,0.0,1.0,1.0,1.0,0.5
train.6072,0,0.0,1.0,1.0,1.0,0.5
train.6075,1,1.0,1.0,1.0,1.0,1.0
train.6085,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.6086,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.6097,0,1.0,1.0,1.0,1.0,0.5
train.6098,0,1.0,0.6666666666666666,1.0,0.0,0.5
train.6099,0,0.5,1.0,1.0,1.0,0.0
train.6100,0,0.5,0.5,1.0,0.0,0.0
train.6101,0,0.5,0.0,1.0,1.0,1.0
train.6102,0,0.5,0.0,1.0,1.0,1.0
train.6103,0,1.0,0.5,1.0,1.0,0.0
train.6104,0,1.0,0.3333333333333333,1.0,1.0,0.0
train.6105,0,1.0,0.3333333333333333,1.0,1.0,1.0
train.6106,0,1.0,0.5,1.0,1.0,1.0
train.6108,0,1.0,0.0,0.0,0.0,0.0
train.6123,0,0.0,1.0,1.0,1.0,1.0
train.6127,0,0.0,1.0,1.0,1.0,1.0
train.6129,0,0.0,1.0,1.0,1.0,0.5
train.6130,0,0.5,1.0,1.0,1.0,0.5
train.6131,0,0.0,1.0,1.0,1.0,0.5
train.6132,0,0.8,1.0,0.0,1.0,0.5
train.6133,0,0.0,1.0,1.0,0.0,1.0
train.6134,0,0.0,1.0,1.0,0.0,1.0
train.6155,0,1.0,0.5,1.0,1.0,1.0
train.6156,0,1.0,0.5,1.0,1.0,1.0
train.6162,1,1.0,1.0,1.0,1.0,1.0
train.6165,1,1.0,1.0,1.0,1.0,1.0
train.6167,0,1.0,0.5,1.0,1.0,1.0
train.6180,0,1.0,1.0,1.0,1.0,1.0
train.6185,1,1.0,1.0,1.0,1.0,1.0
train.6187,0,1.0,0.0,1.0,0.0,0.0
train.6188,0,1.0,0.0,1.0,0.0,0.0
train.6191,0,1.0,1.0,1.0,0.0,1.0
train.6195,1,1.0,1.0,1.0,1.0,1.0
train.6211,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.6219,0,1.0,0.3333333333333333,0.0,0.5,1.0
train.6230,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.6231,0,1.0,1.0,1.0,1.0,0.5
train.6238,0,1.0,0.0,0.0,0.0,1.0
train.6239,1,1.0,0.0,1.0,0.0,1.0
train.6240,0,1.0,0.25,1.0,1.0,1.0
train.6241,0,1.0,0.3333333333333333,1.0,0.5,1.0
train.6250,1,1.0,1.0,1.0,1.0,1.0
train.6256,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.6257,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.6263,0,1.0,0.0,1.0,0.0,0.0
train.6264,1,0.5,0.75,1.0,1.0,1.0
train.6265,1,0.5,0.75,1.0,1.0,1.0
train.6271,1,1.0,1.0,1.0,1.0,1.0
train.6274,0,0.0,1.0,1.0,1.0,0.5
train.6275,0,0.0,1.0,1.0,1.0,0.5
train.6276,0,0.0,0.7,1.0,0.0,1.0
train.6282,0,0.6666666666666666,1.0,1.0,1.0,1.0
train.6283,0,0.6666666666666666,1.0,1.0,1.0,1.0
train.6286,0,0.6666666666666666,1.0,1.0,1.0,1.0
train.6287,0,0.6666666666666666,1.0,1.0,1.0,1.0
train.6288,1,1.0,1.0,1.0,1.0,1.0
train.6289,0,0.4,1.0,1.0,1.0,1.0
train.6290,0,1.0,1.0,1.0,0.0,1.0
train.6291,0,0.5,1.0,1.0,0.0,1.0
train.6292,1,1.0,0.6666666666666666,1.0,0.5,1.0
train.6293,0,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0
train.6295,0,1.0,0.6666666666666666,1.0,0.0,1.0
train.6298,0,1.0,0.75,1.0,0.0,1.0
train.6299,0,1.0,0.75,1.0,0.0,1.0
train.6313,0,0.6666666666666666,1.0,0.0,1.0,0.5
train.6323,0,1.0,0.5,1.0,1.0,1.0
train.6324,1,1.0,0.5,1.0,1.0,0.5
train.6328,0,1.0,0.0,1.0,0.5,1.0
train.6329,0,1.0,0.0,1.0,0.5,1.0
train.6330,0,1.0,1.0,1.0,0.0,1.0
train.6331,0,1.0,1.0,1.0,0.0,1.0
train.6342,0,1.0,0.0,1.0,1.0,1.0
train.6343,0,1.0,0.0,1.0,1.0,1.0
train.6346,0,1.0,1.0,1.0,1.0,0.5
train.6353,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.6354,1,1.0,0.75,1.0,1.0,1.0
train.6356,0,1.0,0.3333333333333333,1.0,0.5,1.0
train.6362,1,0.5,1.0,1.0,1.0,1.0
train.6370,0,0.5,1.0,1.0,1.0,1.0
train.6371,0,1.0,1.0,1.0,1.0,1.0
train.6375,0,1.0,1.0,0.0,1.0,0.5
train.6379,0,1.0,0.0,1.0,0.0,1.0
train.6381,0,0.0,0.0,0.0,1.0,1.0
train.6384,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.6402,0,0.0,1.0,1.0,1.0,1.0
train.6418,1,1.0,1.0,1.0,1.0,1.0
train.6438,0,0.4,1.0,1.0,1.0,1.0
train.6455,1,1.0,1.0,0.0,0.0,0.5
train.6456,1,1.0,1.0,1.0,1.0,1.0
train.6467,0,0.5833333333333333,0.6666666666666666,1.0,0.5,1.0
train.6468,0,0.0,0.6666666666666666,1.0,0.5,1.0
train.6495,0,0.5,1.0,1.0,1.0,1.0
train.6496,0,0.5,1.0,0.6666666666666666,1.0,1.0
train.6497,0,0.0,1.0,0.0,1.0,1.0
train.6498,0,0.5,1.0,1.0,1.0,1.0
train.6517,0,1.0,0.0,1.0,0.0,0.0
train.6518,0,1.0,1.0,1.0,1.0,1.0
train.6519,0,1.0,0.0,1.0,0.0,0.0
train.6520,0,1.0,0.0,1.0,0.0,0.0
train.6531,0,1.0,1.0,1.0,1.0,1.0
train.6533,0,1.0,0.5,1.0,1.0,0.5
train.6534,0,1.0,0.5,1.0,1.0,0.5
train.6543,0,1.0,0.5,1.0,1.0,1.0
train.6544,0,1.0,0.5,1.0,1.0,1.0
train.6547,0,1.0,0.6000000000000001,1.0,0.0,0.5
train.6548,0,1.0,0.6000000000000001,1.0,0.0,0.5
train.6549,0,1.0,0.75,1.0,1.0,1.0
train.6550,0,1.0,0.6000000000000001,1.0,0.0,1.0
train.6551,0,0.0,0.8,1.0,0.0,1.0
train.6558,1,1.0,1.0,1.0,1.0,1.0
train.6560,1,1.0,1.0,1.0,1.0,1.0
train.6562,1,1.0,1.0,1.0,1.0,1.0
train.6566,0,1.0,1.0,0.0,1.0,1.0
train.6582,0,0.6666666666666666,0.6000000000000001,0.0,0.0,1.0
train.6587,0,0.6666666666666666,0.5,1.0,1.0,0.5
train.6588,0,0.6666666666666666,0.5,1.0,1.0,0.5
train.6597,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.6598,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.6612,0,0.5,1.0,0.0,1.0,1.0
train.6626,0,0.0,0.5,1.0,1.0,1.0
train.6627,0,0.0,0.5,1.0,1.0,1.0
train.6650,0,1.0,1.0,1.0,1.0,1.0
train.6651,0,1.0,1.0,1.0,1.0,1.0
train.6654,1,1.0,1.0,1.0,1.0,0.5
train.6665,1,1.0,1.0,1.0,1.0,1.0
train.6676,0,1.0,0.8333333333333333,1.0,1.0,1.0
train.6677,0,1.0,0.7,1.0,1.0,1.0
train.6688,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.6689,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.6698,0,1.0,0.5,1.0,1.0,1.0
train.6699,0,1.0,0.5,1.0,1.0,1.0
train.6711,0,1.0,1.0,1.0,1.0,1.0
train.6714,1,1.0,0.0,0.0,0.0,1.0
train.6723,0,1.0,0.5,1.0,1.0,1.0
train.6724,0,1.0,0.5,1.0,1.0,1.0
train.6725,0,1.0,0.5,1.0,1.0,1.0
train.6726,0,1.0,0.5,1.0,1.0,1.0
train.6733,0,1.0,0.0,1.0,1.0,1.0
train.6734,0,1.0,0.0,1.0,1.0,1.0
train.6737,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.6738,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.6739,0,1.0,0.6000000000000001,1.0,1.0,1.0
train.6740,0,1.0,0.8,1.0,1.0,1.0
train.6747,0,0.8,0.5,1.0,1.0,1.0
train.6748,0,1.0,0.5,1.0,1.0,1.0
train.6750,0,0.0,1.0,1.0,1.0,1.0
train.6751,0,1.0,0.0,1.0,1.0,1.0
train.6752,0,1.0,0.0,1.0,1.0,1.0
train.6753,0,1.0,0.5,1.0,0.0,1.0
train.6755,0,0.5,1.0,1.0,1.0,1.0
train.6756,0,0.5,1.0,1.0,1.0,1.0
train.6757,1,0.5,1.0,1.0,1.0,1.0
train.6758,1,0.5,1.0,1.0,1.0,1.0
train.6759,0,1.0,1.0,1.0,1.0,0.5
train.6761,0,1.0,0.75,1.0,1.0,1.0
train.6765,0,0.0,1.0,1.0,1.0,1.0
train.6766,0,0.0,1.0,1.0,1.0,1.0
train.6776,0,0.0,0.5,1.0,1.0,1.0
train.6777,1,1.0,1.0,1.0,1.0,1.0
train.6779,1,0.75,1.0,0.5,1.0,1.0
train.6780,0,0.5714285714285715,0.0,0.5,1.0,1.0
train.6781,0,0.5,1.0,0.0,1.0,1.0
train.6782,0,0.5,1.0,0.0,1.0,1.0
train.6789,0,1.0,0.6666666666666666,1.0,0.5,1.0
train.6795,0,0.0,0.0,1.0,1.0,0.5
train.6796,0,0.0,0.0,1.0,1.0,0.5
train.6797,0,0.0,0.0,1.0,0.5,0.5
train.6798,0,0.0,0.0,1.0,0.5,0.5
train.6799,0,0.0,0.0,1.0,0.0,1.0
train.6800,0,0.0,0.3333333333333333,0.0,0.0,1.0
train.6801,0,1.0,0.0,1.0,0.0,1.0
train.6802,0,1.0,1.0,1.0,0.0,1.0
train.6816,1,1.0,1.0,1.0,1.0,1.0
train.6822,0,1.0,0.5,1.0,1.0,1.0
train.6825,1,1.0,0.5,1.0,0.0,1.0
train.6826,1,1.0,0.5,1.0,0.0,1.0
train.6831,0,1.0,1.0,1.0,1.0,0.5
train.6833,0,0.8,1.0,0.0,1.0,0.5
train.6834,0,0.8,1.0,0.0,1.0,0.5
train.6835,0,0.0,1.0,0.0,1.0,0.5
train.6836,0,0.6666666666666666,1.0,0.0,1.0,0.5
train.6837,0,0.8,1.0,0.0,1.0,0.5
train.6838,0,0.8,1.0,1.0,1.0,0.5
train.6841,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.6842,1,1.0,1.0,1.0,1.0,1.0
train.6843,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.6844,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.6846,1,1.0,1.0,1.0,1.0,1.0
train.6852,0,0.0,0.0,0.0,0.0,1.0
train.6857,0,1.0,1.0,1.0,1.0,0.5
train.6858,0,0.6666666666666666,0.75,1.0,1.0,0.5
train.6859,0,0.0,1.0,0.0,1.0,1.0
train.6860,0,0.0,1.0,0.0,1.0,1.0
train.6862,0,0.5,1.0,0.0,1.0,0.5
train.6867,0,0.3333333333333333,1.0,0.5,1.0,1.0
train.6868,0,0.3333333333333333,1.0,0.5,1.0,1.0
train.6872,1,1.0,1.0,1.0,1.0,1.0
train.6873,0,1.0,0.5,1.0,1.0,1.0
train.6874,0,1.0,0.5,1.0,1.0,1.0
train.6879,0,0.0,1.0,0.0,1.0,0.5
train.6880,0,0.0,1.0,0.0,1.0,0.5
train.6881,0,0.0,1.0,0.0,1.0,0.5
train.6883,0,0.0,1.0,0.0,1.0,0.5
train.6884,0,0.0,0.6666666666666666,0.0,0.0,0.5
train.6894,0,1.0,1.0,1.0,1.0,0.5
train.6895,0,0.5,1.0,1.0,1.0,0.5
train.6896,0,0.5,1.0,1.0,1.0,0.5
train.6918,0,0.5,1.0,1.0,1.0,1.0
train.6919,0,0.5,1.0,0.0,1.0,1.0
train.6947,0,1.0,1.0,0.0,1.0,1.0
train.6955,0,1.0,0.41666666666666663,1.0,0.0,1.0
train.6972,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.6980,1,1.0,0.3333333333333333,1.0,0.5,1.0
train.6981,1,1.0,0.3333333333333333,1.0,0.5,1.0
train.6990,0,1.0,0.0,1.0,1.0,1.0
train.6991,0,1.0,0.0,1.0,1.0,1.0
train.6994,0,1.0,0.5,1.0,1.0,1.0
train.6995,0,1.0,0.5,1.0,1.0,1.0
train.6996,0,0.5,0.5,1.0,1.0,1.0
dev.16,0,0.5833333333333333,1.0,1.0,1.0,1.0
dev.22,0,0.5,1.0,0.0,1.0,1.0
dev.23,0,0.5,1.0,0.0,1.0,1.0
dev.30,0,1.0,1.0,1.0,1.0,1.0
dev.35,0,0.5,1.0,0.0,1.0,1.0
dev.36,0,0.5,1.0,0.0,1.0,1.0
dev.38,1,1.0,0.5,1.0,1.0,1.0
dev.47,0,1.0,0.0,1.0,0.0,0.0
dev.48,1,1.0,0.0,1.0,1.0,1.0
dev.54,0,1.0,0.75,1.0,1.0,1.0
dev.57,1,1.0,0.0,1.0,0.0,0.5
dev.58,0,1.0,0.0,1.0,1.0,0.5
dev.61,1,1.0,0.8,1.0,1.0,1.0
dev.62,1,1.0,1.0,1.0,1.0,1.0
dev.63,1,1.0,0.6666666666666666,1.0,0.5,1.0
dev.66,0,0.6666666666666666,1.0,1.0,1.0,1.0
dev.67,1,1.0,1.0,1.0,1.0,1.0
dev.75,0,1.0,1.0,1.0,1.0,0.5
dev.95,1,1.0,0.0,1.0,0.0,1.0
dev.96,0,1.0,0.0,1.0,0.0,0.0
dev.97,1,1.0,0.5,1.0,1.0,1.0
dev.102,0,0.5,0.5,1.0,1.0,1.0
dev.103,0,1.0,1.0,1.0,1.0,0.5
dev.104,1,1.0,1.0,1.0,1.0,0.5
dev.106,0,0.5,1.0,1.0,1.0,1.0
dev.111,0,1.0,0.5,1.0,1.0,1.0
dev.112,0,1.0,0.5,1.0,0.0,1.0
dev.113,0,1.0,0.5,1.0,0.0,1.0
dev.114,0,0.0,0.5,1.0,1.0,1.0
dev.115,0,0.0,0.5,1.0,1.0,1.0
dev.116,0,0.0,0.5,1.0,1.0,1.0
dev.121,0,0.5,1.0,1.0,1.0,1.0
dev.122,0,0.5,1.0,1.0,1.0,1.0
dev.129,0,1.0,0.0,0.0,1.0,1.0
dev.130,0,1.0,0.6666666666666666,1.0,0.0,1.0
dev.131,0,0.75,1.0,0.0,1.0,0.0
dev.133,0,0.0,1.0,1.0,1.0,1.0
dev.134,1,1.0,0.0,1.0,0.0,0.0
dev.141,0,0.6666666666666666,1.0,1.0,1.0,0.5
dev.142,0,0.0,1.0,0.0,1.0,0.5
dev.150,0,0.5,0.75,0.6666666666666666,1.0,1.0
dev.157,0,1.0,0.5,1.0,0.0,0.0
dev.158,0,1.0,0.5,1.0,0.0,1.0
dev.160,1,1.0,0.5,1.0,1.0,1.0
dev.161,0,0.0,0.5,1.0,1.0,1.0
dev.162,0,0.0,0.5,1.0,1.0,1.0
dev.165,0,0.6666666666666666,1.0,1.0,1.0,1.0
dev.166,0,0.6666666666666666,1.0,1.0,1.0,1.0
dev.168,0,0.5,0.5,1.0,1.0,1.0
dev.171,0,1.0,1.0,1.0,1.0,0.5
dev.175,0,1.0,0.5,0.6666666666666666,0.0,1.0
dev.176,0,1.0,0.6666666666666666,0.6666666666666666,0.0,1.0
dev.180,0,1.0,0.5,1.0,1.0,1.0
dev.182,0,1.0,0.5,1.0,1.0,1.0
dev.194,1,1.0,1.0,1.0,1.0,1.0
dev.213,0,1.0,0.5,1.0,1.0,1.0
dev.214,0,1.0,0.5,1.0,1.0,1.0
dev.225,0,0.0,1.0,0.0,1.0,0.5
dev.226,0,0.0,1.0,0.0,1.0,0.5
dev.227,0,0.0,1.0,0.0,1.0,0.5
dev.228,0,0.0,1.0,0.0,1.0,0.5
dev.229,0,0.0,1.0,0.0,1.0,0.5
dev.230,0,0.0,1.0,0.0,1.0,0.5
dev.231,0,1.0,1.0,0.0,1.0,0.5
dev.232,0,1.0,1.0,0.0,1.0,0.5
dev.241,0,0.0,0.5,0.0,1.0,1.0
dev.242,0,0.0,0.5,0.0,1.0,1.0
dev.243,0,1.0,0.3333333333333333,0.0,1.0,1.0
dev.244,0,0.0,0.75,0.0,1.0,1.0
dev.245,0,1.0,0.5,1.0,1.0,1.0
dev.246,0,1.0,0.5,1.0,1.0,1.0
dev.258,0,0.6666666666666666,1.0,1.0,0.0,1.0
dev.288,0,0.5,1.0,0.0,1.0,1.0
dev.308,0,0.0,0.5,1.0,0.0,1.0
dev.309,0,0.0,1.0,0.0,1.0,1.0
dev.311,0,0.5,1.0,0.0,1.0,0.5
dev.312,0,0.5,1.0,0.0,1.0,0.5
dev.335,0,1.0,1.0,0.0,1.0,1.0
dev.336,0,1.0,1.0,0.0,1.0,1.0
dev.341,0,0.0,1.0,0.0,1.0,1.0
dev.342,0,0.0,1.0,0.0,1.0,1.0
dev.345,0,0.0,0.0,1.0,0.5,1.0
dev.346,0,0.0,0.0,1.0,0.5,1.0
dev.361,0,0.0,0.0,1.0,1.0,1.0
dev.362,0,0.0,0.5,1.0,1.0,1.0
dev.367,0,0.0,1.0,0.0,1.0,0.5
dev.368,1,0.5,1.0,1.0,1.0,1.0
dev.369,0,0.3333333333333333,1.0,0.0,1.0,1.0
dev.370,0,0.3333333333333333,1.0,0.0,1.0,1.0
dev.387,0,1.0,0.5,1.0,1.0,1.0
dev.388,0,1.0,0.5,1.0,1.0,1.0
dev.395,1,1.0,1.0,1.0,1.0,1.0
dev.396,0,0.6666666666666666,1.0,1.0,1.0,0.0
dev.403,0,1.0,0.5,1.0,1.0,1.0
dev.405,0,0.5,1.0,0.0,1.0,1.0
dev.406,0,0.5,1.0,0.0,1.0,1.0
dev.420,0,0.6666666666666666,1.0,0.0,1.0,0.5
dev.439,0,0.5,1.0,1.0,1.0,1.0
dev.458,0,1.0,0.5,1.0,1.0,1.0
dev.459,0,1.0,0.0,1.0,0.0,0.5
dev.464,1,1.0,1.0,1.0,1.0,1.0
dev.469,0,1.0,1.0,0.6666666666666666,1.0,1.0
dev.471,0,1.0,1.0,0.6666666666666666,1.0,1.0
dev.475,1,1.0,1.0,1.0,1.0,1.0
dev.476,1,1.0,1.0,1.0,1.0,1.0
dev.479,0,0.75,1.0,1.0,1.0,1.0
dev.480,0,0.75,1.0,1.0,1.0,1.0
dev.485,0,0.0,0.5333333333333333,1.0,0.0,0.5
dev.486,0,0.0,0.5333333333333333,1.0,0.0,0.5
dev.493,0,1.0,1.0,1.0,1.0,1.0
dev.499,0,1.0,0.75,0.6666666666666666,1.0,1.0
dev.500,0,0.5,1.0,0.0,1.0,0.5
dev.504,0,1.0,0.0,1.0,0.0,1.0
dev.526,0,1.0,0.5,0.6666666666666666,1.0,1.0
dev.533,0,1.0,0.0,0.0,1.0,1.0
dev.534,0,1.0,0.6000000000000001,1.0,1.0,1.0
dev.535,0,1.0,0.0,1.0,1.0,0.5
dev.536,0,1.0,0.0,1.0,1.0,0.5
dev.537,0,0.6666666666666666,1.0,1.0,1.0,0.5
dev.539,1,1.0,1.0,0.6666666666666666,1.0,0.5
dev.541,0,0.8000000000000002,1.0,1.0,1.0,0.5
dev.542,0,0.8000000000000002,1.0,1.0,1.0,0.5
dev.547,0,1.0,1.0,0.0,1.0,0.5
dev.548,0,1.0,1.0,0.0,1.0,0.5
dev.549,0,1.0,0.25,1.0,1.0,0.5
dev.550,0,1.0,0.25,1.0,1.0,0.5
dev.554,0,1.0,0.3333333333333333,1.0,1.0,1.0
dev.561,0,0.8571428571428571,1.0,1.0,1.0,0.5
dev.572,1,1.0,1.0,1.0,1.0,0.5
dev.575,0,0.0,0.0,1.0,0.0,0.5
dev.576,0,1.0,0.3333333333333333,0.0,0.0,0.5
dev.578,0,0.0,0.0,1.0,1.0,0.5
dev.579,0,0.0,1.0,1.0,1.0,0.5
dev.580,0,0.0,1.0,1.0,1.0,0.5
dev.581,1,1.0,1.0,1.0,1.0,1.0
dev.583,0,1.0,0.5333333333333333,1.0,1.0,1.0
dev.584,0,1.0,0.5333333333333333,1.0,1.0,1.0
dev.587,1,1.0,1.0,1.0,1.0,1.0
dev.610,0,1.0,0.5,1.0,1.0,1.0
dev.613,0,0.6666666666666666,1.0,1.0,1.0,1.0
dev.614,0,0.6666666666666666,1.0,1.0,1.0,1.0
dev.624,0,0.0,1.0,1.0,1.0,1.0
dev.631,0,1.0,0.5,1.0,1.0,1.0
dev.632,0,1.0,0.5,1.0,1.0,1.0
dev.635,0,1.0,0.0,1.0,0.0,1.0
dev.636,0,1.0,0.6666666666666666,1.0,0.5,1.0
dev.637,0,1.0,1.0,1.0,0.0,1.0
dev.638,0,1.0,0.0,1.0,0.0,1.0
dev.641,0,1.0,0.6000000000000001,0.0,0.0,1.0
dev.642,0,1.0,0.6000000000000001,0.0,0.0,1.0
dev.644,1,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0
dev.645,1,1.0,1.0,1.0,1.0,1.0
dev.646,1,1.0,1.0,1.0,1.0,1.0
dev.664,0,1.0,0.0,0.0,1.0,0.5
dev.675,0,0.6666666666666666,1.0,1.0,1.0,0.5
dev.676,1,1.0,1.0,1.0,1.0,1.0
dev.687,0,0.0,1.0,1.0,1.0,1.0
dev.698,0,0.6666666666666666,1.0,1.0,1.0,0.5
dev.700,0,1.0,1.0,1.0,0.0,1.0
dev.704,1,1.0,1.0,1.0,1.0,1.0
dev.705,1,1.0,1.0,1.0,1.0,1.0
dev.713,0,0.0,0.5,1.0,0.0,0.0
dev.723,1,1.0,1.0,1.0,1.0,1.0
dev.724,1,1.0,1.0,1.0,1.0,1.0
dev.725,1,1.0,1.0,1.0,1.0,1.0
dev.730,0,1.0,0.5,1.0,1.0,1.0
dev.731,0,1.0,0.0,1.0,1.0,1.0
dev.734,0,0.5,1.0,1.0,1.0,1.0
dev.735,0,0.5,1.0,1.0,1.0,1.0
dev.745,0,0.0,0.0,1.0,0.0,1.0
dev.746,1,1.0,1.0,0.0,0.0,1.0
dev.754,0,1.0,0.3333333333333333,1.0,0.0,1.0
dev.755,0,0.0,0.5333333333333333,1.0,0.0,1.0
dev.758,0,1.0,0.5428571428571429,1.0,1.0,1.0
dev.759,0,1.0,0.5428571428571429,1.0,1.0,1.0
dev.760,0,0.6666666666666666,1.0,1.0,1.0,1.0
dev.766,1,1.0,0.75,1.0,1.0,1.0
dev.767,1,1.0,0.75,1.0,1.0,1.0
dev.772,0,1.0,0.5,1.0,1.0,1.0
dev.773,0,1.0,0.5,1.0,1.0,1.0
dev.774,0,1.0,0.75,1.0,1.0,1.0
dev.777,0,1.0,0.75,1.0,1.0,1.0
dev.778,0,0.0,0.3333333333333333,1.0,0.5,1.0
dev.779,0,0.0,0.3333333333333333,1.0,0.5,1.0
dev.782,1,0.6666666666666666,0.6000000000000001,1.0,0.5,1.0
dev.783,0,0.6666666666666666,0.2,1.0,0.5,1.0
dev.784,0,1.0,0.6190476190476191,1.0,0.0,0.5
dev.785,0,1.0,0.34285714285714286,0.0,0.0,0.5
dev.786,0,1.0,0.3333333333333333,1.0,1.0,0.5
dev.788,0,1.0,0.0,1.0,0.0,0.0
dev.789,0,1.0,0.0,1.0,0.0,0.0
dev.793,1,1.0,0.75,1.0,1.0,1.0
dev.796,0,1.0,0.3333333333333333,1.0,1.0,1.0
dev.797,0,1.0,0.3333333333333333,1.0,1.0,1.0
dev.799,1,1.0,0.75,1.0,1.0,1.0
dev.801,1,1.0,1.0,1.0,1.0,1.0
dev.810,0,1.0,0.6000000000000001,1.0,1.0,1.0
dev.811,0,1.0,0.6000000000000001,1.0,1.0,1.0
dev.812,1,1.0,1.0,1.0,1.0,1.0
dev.818,0,0.0,0.5,0.0,0.0,1.0
dev.819,0,0.0,0.3333333333333333,0.0,1.0,1.0
dev.820,0,0.0,0.3333333333333333,0.0,0.0,1.0
dev.821,0,0.6666666666666666,0.5,0.0,1.0,1.0
dev.828,1,1.0,1.0,1.0,1.0,1.0
dev.837,1,1.0,1.0,1.0,1.0,1.0
dev.838,0,1.0,1.0,1.0,1.0,1.0
dev.839,0,1.0,1.0,1.0,1.0,1.0
dev.850,0,0.6666666666666666,1.0,1.0,1.0,0.5
dev.851,0,0.6666666666666666,1.0,1.0,1.0,0.5
dev.852,0,0.6666666666666666,1.0,1.0,1.0,0.5
dev.853,0,0.6666666666666666,1.0,1.0,1.0,0.5
dev.856,1,1.0,1.0,1.0,1.0,1.0
dev.867,1,1.0,1.0,1.0,1.0,1.0
dev.878,1,1.0,1.0,1.0,1.0,1.0
dev.883,0,0.0,1.0,0.0,1.0,1.0
dev.884,0,0.5,1.0,0.0,1.0,1.0
dev.899,0,0.0,1.0,1.0,0.0,1.0
dev.901,0,1.0,1.0,1.0,0.0,1.0
dev.904,1,0.5,1.0,0.0,1.0,1.0
dev.920,0,1.0,0.0,1.0,0.0,1.0
dev.921,0,1.0,0.0,1.0,0.0,1.0
dev.924,1,1.0,0.5,1.0,1.0,1.0
dev.925,0,1.0,0.2,0.0,0.0,1.0
dev.936,0,1.0,1.0,0.6666666666666666,1.0,0.5
dev.937,0,1.0,1.0,0.6666666666666666,1.0,0.5
dev.942,0,0.0,0.75,0.0,1.0,1.0
